StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);Rate(P);Rate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);MsgRecvPerS(P);MsgRecvPerS(C);MsgSendPerS(P);MsgSendPerS(C);UnexpectedMsg(P);UnexpectedMsg(C);CurrentCall;InitSuccessfulCall(P);InitSuccessfulCall(C);TrafficSuccessfulCall(P);TrafficSuccessfulCall(C);DefaultSuccessfulCall(P);DefaultSuccessfulCall(C);AbortSuccessfulCall(P);AbortSuccessfulCall(C);FailedCall(P);FailedCall(C);FailedRefused(P);FailedRefused(C);FailedAborted(P);FailedAborted(C);FailedTimeout(P);FailedTimeout(C);ResponseTime(P);ResponseTime(C);ResponseTimeRepartition;<50;<75;<100;<150;<300;<5000;>=5000;
2007-11-08 14:00:58;2007-11-08 14:02:01;2007-11-08 14:02:02;00:00:01;00:01:03;0.998004;0.957283;1;61;0;0;6.98603;2.87185;6.98603;2.87185;0;0;0;0;0;3;61;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:009;00:00:00:008;;61;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:02;2007-11-08 14:02:03;00:00:01;00:01:04;0.99108;0.957795;1;62;0;0;0.99108;2.84249;0.99108;2.84249;0;0;1;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;61;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:03;2007-11-08 14:02:04;00:00:01;00:01:05;0.99108;0.958292;1;63;0;0;4.9554;2.87487;4.9554;2.87487;0;0;0;0;0;2;63;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;63;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:04;2007-11-08 14:02:05;00:00:01;00:01:06;0.99108;0.958773;1;64;0;0;0.99108;2.84636;0.99108;2.84636;0;0;1;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;63;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:05;2007-11-08 14:02:06;00:00:01;00:01:07;0.99108;0.95924;1;65;0;0;4.9554;2.87772;4.9554;2.87772;0;0;0;0;0;2;65;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;65;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:06;2007-11-08 14:02:07;00:00:01;00:01:08;0.99108;0.959693;1;66;0;0;0.99108;2.85;0.99108;2.85;0;0;1;0;0;0;65;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;65;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:07;2007-11-08 14:02:08;00:00:01;00:01:09;0.99108;0.960133;1;67;0;0;4.9554;2.8804;4.9554;2.8804;0;0;0;0;0;2;67;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;67;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:09;2007-11-08 14:02:09;00:00:01;00:01:10;0.99108;0.960561;1;68;0;0;0.99108;2.85343;0.99108;2.85343;0;0;1;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;67;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:10;2007-11-08 14:02:10;00:00:01;00:01:11;0.99108;0.960976;1;69;0;0;4.9554;2.88293;4.9554;2.88293;0;0;0;0;0;2;69;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;69;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:11;2007-11-08 14:02:11;00:00:01;00:01:12;0.99108;0.96138;1;70;0;0;0.99108;2.85667;0.99108;2.85667;0;0;1;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;69;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:12;2007-11-08 14:02:12;00:00:01;00:01:13;0.99108;0.961773;1;71;0;0;4.9554;2.88532;4.9554;2.88532;0;0;0;0;0;2;71;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;71;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:13;2007-11-08 14:02:13;00:00:01;00:01:14;0.99108;0.962155;1;72;0;0;0.99108;2.85974;0.99108;2.85974;0;0;1;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;71;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:14;2007-11-08 14:02:14;00:00:01;00:01:15;0.99108;0.962527;1;73;0;0;4.9554;2.88758;4.9554;2.88758;0;0;0;0;0;2;73;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;73;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:15;2007-11-08 14:02:15;00:00:01;00:01:16;0.99108;0.96289;1;74;0;0;0.99108;2.86265;0.99108;2.86265;0;0;1;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;73;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:16;2007-11-08 14:02:16;00:00:01;00:01:17;0.99108;0.963243;1;75;0;0;4.9554;2.88973;4.9554;2.88973;0;0;0;0;0;2;75;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;75;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:17;2007-11-08 14:02:17;00:00:01;00:01:18;0.99108;0.963587;1;76;0;0;0.99108;2.8654;0.99108;2.8654;0;0;1;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;75;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:18;2007-11-08 14:02:18;00:00:01;00:01:19;0.99108;0.963922;1;77;0;0;4.9554;2.89177;4.9554;2.89177;0;0;0;0;0;2;77;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;77;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:19;2007-11-08 14:02:19;00:00:01;00:01:20;0.99108;0.964249;1;78;0;0;0.99108;2.86802;0.99108;2.86802;0;0;1;0;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;77;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:20;2007-11-08 14:02:20;00:00:01;00:01:21;0.99108;0.964567;1;79;0;0;4.9554;2.8937;4.9554;2.8937;0;0;0;0;0;2;79;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;79;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:21;2007-11-08 14:02:21;00:00:01;00:01:22;0.99108;0.964878;1;80;0;0;0.99108;2.87051;0.99108;2.87051;0;0;1;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;79;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:22;2007-11-08 14:02:22;00:00:01;00:01:23;0.99108;0.965182;1;81;0;0;4.9554;2.89555;4.9554;2.89555;0;0;0;0;0;2;81;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;81;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:23;2007-11-08 14:02:23;00:00:01;00:01:24;0.99108;0.965467;1;82;0;0;0.99108;2.87285;0.99108;2.87285;0;0;1;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;81;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:24;2007-11-08 14:02:24;00:00:01;00:01:25;0.99108;0.965756;1;83;0;0;4.9554;2.89727;4.9554;2.89727;0;0;0;0;0;2;83;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;83;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:25;2007-11-08 14:02:25;00:00:01;00:01:26;0.99108;0.966039;1;84;0;0;0.99108;2.87512;0.99108;2.87512;0;0;1;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;83;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:26;2007-11-08 14:02:26;00:00:01;00:01:27;0.99108;0.966315;1;85;0;0;4.9554;2.89895;4.9554;2.89895;0;0;0;0;0;2;85;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;85;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:27;2007-11-08 14:02:27;00:00:01;00:01:28;0.99108;0.966585;1;86;0;0;0.99108;2.87728;0.99108;2.87728;0;0;1;0;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;85;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:28;2007-11-08 14:02:28;00:00:01;00:01:29;0.99108;0.966849;1;87;0;0;4.9554;2.90055;4.9554;2.90055;0;0;0;0;0;2;87;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;87;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:29;2007-11-08 14:02:29;00:00:01;00:01:30;0.99108;0.967107;1;88;0;0;0.99108;2.87934;0.99108;2.87934;0;0;1;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;87;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:30;2007-11-08 14:02:30;00:00:01;00:01:32;0.99108;0.96736;1;89;0;0;4.9554;2.90208;4.9554;2.90208;0;0;0;0;0;2;89;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;89;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:31;2007-11-08 14:02:31;00:00:01;00:01:33;0.99108;0.967607;1;90;0;0;0.99108;2.88132;0.99108;2.88132;0;0;1;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;89;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:32;2007-11-08 14:02:32;00:00:01;00:01:34;0.99108;0.967848;1;91;0;0;4.9554;2.90354;4.9554;2.90354;0;0;0;0;0;2;91;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;91;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:33;2007-11-08 14:02:33;00:00:01;00:01:35;0.99108;0.968085;1;92;0;0;0.99108;2.88321;0.99108;2.88321;0;0;1;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;91;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:34;2007-11-08 14:02:34;00:00:01;00:01:36;0.99108;0.968316;1;93;0;0;4.9554;2.90495;4.9554;2.90495;0;0;0;0;0;2;93;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;93;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:35;2007-11-08 14:02:35;00:00:01;00:01:37;0.99108;0.968543;1;94;0;0;0.99108;2.88502;0.99108;2.88502;0;0;1;0;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;93;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:36;2007-11-08 14:02:36;00:00:01;00:01:38;0.99108;0.968765;1;95;0;0;4.9554;2.90629;4.9554;2.90629;0;0;0;0;0;2;95;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;95;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:37;2007-11-08 14:02:37;00:00:01;00:01:39;0.99108;0.968982;1;96;0;0;0.99108;2.88676;0.99108;2.88676;0;0;1;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;95;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:38;2007-11-08 14:02:38;00:00:01;00:01:40;0.99108;0.969196;1;97;0;0;4.9554;2.90759;4.9554;2.90759;0;0;0;0;0;2;97;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;97;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:39;2007-11-08 14:02:39;00:00:01;00:01:41;0.99108;0.969404;1;98;0;0;0.99108;2.88843;0.99108;2.88843;0;0;1;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;97;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:40;2007-11-08 14:02:40;00:00:01;00:01:42;0.99108;0.969609;1;99;0;0;4.9554;2.90883;4.9554;2.90883;0;0;0;0;0;2;99;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;99;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:41;2007-11-08 14:02:41;00:00:01;00:01:43;0.99108;0.96981;1;100;0;0;0.99108;2.89003;0.99108;2.89003;0;0;1;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;99;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:42;2007-11-08 14:02:42;00:00:01;00:01:44;0.99108;0.970007;1;101;0;0;4.9554;2.91002;4.9554;2.91002;0;0;0;0;0;2;101;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;101;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:43;2007-11-08 14:02:43;00:00:01;00:01:45;0.99108;0.9702;1;102;0;0;0.99108;2.89158;0.99108;2.89158;0;0;1;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;101;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:44;2007-11-08 14:02:44;00:00:01;00:01:46;0.99108;0.970389;1;103;0;0;4.9554;2.91117;4.9554;2.91117;0;0;0;0;0;2;103;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;103;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:45;2007-11-08 14:02:45;00:00:01;00:01:47;0.99108;0.970575;1;104;0;0;0.99108;2.89306;0.99108;2.89306;0;0;1;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;103;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:46;2007-11-08 14:02:46;00:00:01;00:01:48;0.99108;0.970757;1;105;0;0;4.9554;2.91227;4.9554;2.91227;0;0;0;0;0;2;105;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;105;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:47;2007-11-08 14:02:47;00:00:01;00:01:49;0.99108;0.970936;1;106;0;0;0.99108;2.89449;0.99108;2.89449;0;0;1;0;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;105;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:48;2007-11-08 14:02:48;00:00:01;00:01:50;0.99108;0.971112;1;107;0;0;4.9554;2.91334;4.9554;2.91334;0;0;0;0;0;2;107;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005;00:00:00:008;;107;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:49;2007-11-08 14:02:49;00:00:01;00:01:51;0.99108;0.971284;1;108;0;0;0.99108;2.89587;0.99108;2.89587;0;0;1;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;107;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:50;2007-11-08 14:02:50;00:00:01;00:01:52;0.99108;0.971454;1;109;0;0;4.9554;2.91436;4.9554;2.91436;0;0;0;0;0;2;109;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;109;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:51;2007-11-08 14:02:51;00:00:01;00:01:53;0.99108;0.97162;1;110;0;0;0.99108;2.89719;0.99108;2.89719;0;0;1;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;109;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:52;2007-11-08 14:02:52;00:00:01;00:01:54;0.99108;0.971783;1;111;0;0;4.9554;2.91535;4.9554;2.91535;0;0;0;0;0;2;111;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005;00:00:00:008;;111;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:53;2007-11-08 14:02:53;00:00:01;00:01:55;0.99108;0.971944;1;112;0;0;0.99108;2.89848;0.99108;2.89848;0;0;1;0;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;111;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:54;2007-11-08 14:02:54;00:00:01;00:01:56;0.99108;0.972102;1;113;0;0;4.9554;2.9163;4.9554;2.9163;0;0;0;0;0;2;113;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005;00:00:00:008;;113;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:55;2007-11-08 14:02:55;00:00:01;00:01:57;0.99108;0.972257;1;114;0;0;0.99108;2.89971;0.99108;2.89971;0;0;1;0;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;113;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:56;2007-11-08 14:02:56;00:00:01;00:01:58;0.99108;0.972401;1;115;0;0;4.9554;2.9172;4.9554;2.9172;0;0;0;0;0;2;115;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005;00:00:00:008;;115;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:57;2007-11-08 14:02:57;00:00:01;00:01:59;0.99108;0.972551;1;116;0;0;0.99108;2.90088;0.99108;2.90088;0;0;1;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;115;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:58;2007-11-08 14:02:58;00:00:01;00:02:00;0.99108;0.972698;1;117;0;0;4.9554;2.91809;4.9554;2.91809;0;0;0;0;0;2;117;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005;00:00:00:008;;117;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:02:59;2007-11-08 14:02:59;00:00:01;00:02:01;0.99108;0.972843;1;118;0;0;0.99108;2.90204;0.99108;2.90204;0;0;1;0;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;117;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:00;2007-11-08 14:03:00;00:00:01;00:02:02;0.99108;0.972985;1;119;0;0;4.9554;2.91896;4.9554;2.91896;0;0;0;0;0;2;119;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005;00:00:00:008;;119;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:01;2007-11-08 14:03:01;00:00:01;00:02:03;0.99108;0.973126;1;120;0;0;0.99108;2.90316;0.99108;2.90316;0;0;1;0;0;0;119;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;119;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:02;2007-11-08 14:03:02;00:00:01;00:02:04;1.98216;0.981307;2;122;0;0;5.94648;2.92783;5.94648;2.92783;0;0;1;0;0;2;121;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005;00:00:00:008;;121;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:03;2007-11-08 14:03:03;00:00:01;00:02:05;0.99108;0.981378;1;123;0;0;4.9554;2.94413;4.9554;2.94413;0;0;0;0;0;2;123;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005;00:00:00:007;;123;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:04;2007-11-08 14:03:04;00:00:01;00:02:06;0.99108;0.981447;1;124;0;0;0.99108;2.92851;0.99108;2.92851;0;0;1;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;123;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:05;2007-11-08 14:03:05;00:00:01;00:02:07;0.99108;0.981516;1;125;0;0;4.9554;2.94455;4.9554;2.94455;0;0;0;0;0;2;125;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005;00:00:00:007;;125;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:06;2007-11-08 14:03:06;00:00:01;00:02:08;0.99108;0.981584;1;126;0;0;0.99108;2.92917;0.99108;2.92917;0;0;1;0;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;125;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:07;2007-11-08 14:03:07;00:00:01;00:02:09;0.99108;0.98165;1;127;0;0;4.9554;2.94495;4.9554;2.94495;0;0;0;0;0;2;127;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005;00:00:00:007;;127;0;0;0;0;0;0;
